index,Last level,GHG/Unit,GHG Conversion Factor
31717,Unknown,kg CO2e of CH4 per unit,
31718,Unknown,kg CO2e of CH4 per unit,
31719,Unknown,kg CO2e of CH4 per unit,3e-05
317110,Unknown,kg CO2e of CH4 per unit,1e-05
317111,Unknown,kg CO2e of CH4 per unit,2e-05
31710,Unknown,kg CO2e of N2O per unit,
31711,Unknown,kg CO2e of N2O per unit,
31712,Unknown,kg CO2e of N2O per unit,
31713,Unknown,kg CO2e of N2O per unit,
31714,Unknown,kg CO2e of N2O per unit,
31715,Unknown,kg CO2e of N2O per unit,
31716,Unknown,kg CO2e of N2O per unit,
31717,Unknown,kg CO2e of N2O per unit,
31718,Unknown,kg CO2e of N2O per unit,
31719,Unknown,kg CO2e of N2O per unit,0.00405
317110,Unknown,kg CO2e of N2O per unit,0.00162
317111,Unknown,kg CO2e of N2O per unit,0.0026
31710,Plug-in Hybrid Electric Vehicle,kg CO2e,
31711,Plug-in Hybrid Electric Vehicle,kg CO2e,
31712,Plug-in Hybrid Electric Vehicle,kg CO2e,
31713,Plug-in Hybrid Electric Vehicle,kg CO2e,
31714,Plug-in Hybrid Electric Vehicle,kg CO2e,
31715,Plug-in Hybrid Electric Vehicle,kg CO2e,
31716,Plug-in Hybrid Electric Vehicle,kg CO2e,0.36985
31717,Plug-in Hybrid Electric Vehicle,kg CO2e,0.14592
31718,Plug-in Hybrid Electric Vehicle,kg CO2e,0.23485
31719,Plug-in Hybrid Electric Vehicle,kg CO2e,0.36985
317110,Plug-in Hybrid Electric Vehicle,kg CO2e,0.14592
317111,Plug-in Hybrid Electric Vehicle,kg CO2e,0.23485
31710,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,
31711,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,
31712,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,
31713,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,
31714,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,
31715,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,
31716,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,0.36487
31717,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,0.14395
31718,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,0.23166
31719,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,0.36487
317110,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,0.14395
317111,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,0.23166
31710,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,
31711,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,
31712,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,
31713,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,
31714,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,
31715,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,
31716,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,0.00022
31717,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,9e-05
31718,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,0.00015
31719,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,0.00022
317110,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,9e-05
317111,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,0.00015
31710,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,
31711,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,
31712,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,
31713,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,
31714,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,
31715,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,
31716,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,0.00476
31717,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,0.00189
31718,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,0.00304
31719,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,0.00476
317110,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,0.00189
317111,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,0.00304
31710,Battery Electric Vehicle,kg CO2e,0.12474
31711,Battery Electric Vehicle,kg CO2e,0.03798
31712,Battery Electric Vehicle,kg CO2e,0.06113
31713,Battery Electric Vehicle,kg CO2e,0.24915
31714,Battery Electric Vehicle,kg CO2e,0.05777
31715,Battery Electric Vehicle,kg CO2e,0.09298
31716,Battery Electric Vehicle,kg CO2e,0.20519
31717,Battery Electric Vehicle,kg CO2e,0.07609
31718,Battery Electric Vehicle,kg CO2e,0.12246
31719,Battery Electric Vehicle,kg CO2e,0.21992
317110,Battery Electric Vehicle,kg CO2e,0.06976
317111,Battery Electric Vehicle,kg CO2e,0.11228
31710,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.12288
31711,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.03759
31712,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.0605
31713,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.24671
31714,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.05723
31715,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.0921
31716,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.20291
31717,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.07533
31718,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.12124
31719,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.21748
317110,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.06922
317111,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.1114
31710,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00078
31711,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00017
31712,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00027
31713,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00103
31714,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00022
31715,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00037
31716,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00096
31717,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00032
31718,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00052
31719,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00103
317110,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00022
317111,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00037
31710,Battery Electric Vehicle,kg CO2e of N2O per unit,0.00108
31711,Battery Electric Vehicle,kg CO2e of N2O per unit,0.00022
31712,Battery Electric Vehicle,kg CO2e of N2O per unit,0.00036
31713,Battery Electric Vehicle,kg CO2e of N2O per unit,0.00141
31714,Battery Electric Vehicle,kg CO2e of N2O per unit,0.00031
31715,Battery Electric Vehicle,kg CO2e of N2O per unit,0.00051
31716,Battery Electric Vehicle,kg CO2e of N2O per unit,0.00132
31717,Battery Electric Vehicle,kg CO2e of N2O per unit,0.00044
31718,Battery Electric Vehicle,kg CO2e of N2O per unit,0.0007
31719,Battery Electric Vehicle,kg CO2e of N2O per unit,0.00141
317110,Battery Electric Vehicle,kg CO2e of N2O per unit,0.00031
317111,Battery Electric Vehicle,kg CO2e of N2O per unit,0.00051
31720,0% Laden,kg CO2e,
31721,0% Laden,kg CO2e,0.46138
31722,0% Laden,kg CO2e,0.74251
31723,0% Laden,kg CO2e,
31724,0% Laden,kg CO2e,0.55061
31725,0% Laden,kg CO2e,0.88612
31726,0% Laden,kg CO2e,
31727,0% Laden,kg CO2e,0.774
31728,0% Laden,kg CO2e,1.24562
31729,0% Laden,kg CO2e,
317210,0% Laden,kg CO2e,0.67912
317211,0% Laden,kg CO2e,1.09292
317212,0% Laden,kg CO2e,
317213,0% Laden,kg CO2e,0.62775
317214,0% Laden,kg CO2e,1.01024
317215,0% Laden,kg CO2e,
317216,0% Laden,kg CO2e,0.64734
317217,0% Laden,kg CO2e,1.04178
317218,0% Laden,kg CO2e,
317219,0% Laden,kg CO2e,0.64659
317220,0% Laden,kg CO2e,1.04057
317221,0% Laden,kg CO2e,
317222,0% Laden,kg CO2e,0.65975
317223,0% Laden,kg CO2e,1.06176
31720,0% Laden,kg CO2e of CO2 per unit,
31721,0% Laden,kg CO2e of CO2 per unit,0.45595
31722,0% Laden,kg CO2e of CO2 per unit,0.73378
31723,0% Laden,kg CO2e of CO2 per unit,
31724,0% Laden,kg CO2e of CO2 per unit,0.54399
31725,0% Laden,kg CO2e of CO2 per unit,0.87546
31726,0% Laden,kg CO2e of CO2 per unit,
31727,0% Laden,kg CO2e of CO2 per unit,0.76318
31728,0% Laden,kg CO2e of CO2 per unit,1.22821
31729,0% Laden,kg CO2e of CO2 per unit,
317210,0% Laden,kg CO2e of CO2 per unit,0.67005
317211,0% Laden,kg CO2e of CO2 per unit,1.07833
317212,0% Laden,kg CO2e of CO2 per unit,
317213,0% Laden,kg CO2e of CO2 per unit,0.61554
317214,0% Laden,kg CO2e of CO2 per unit,0.99061
317215,0% Laden,kg CO2e of CO2 per unit,
317216,0% Laden,kg CO2e of CO2 per unit,0.63282
317217,0% Laden,kg CO2e of CO2 per unit,1.01842
317218,0% Laden,kg CO2e of CO2 per unit,
317219,0% Laden,kg CO2e of CO2 per unit,0.63216
317220,0% Laden,kg CO2e of CO2 per unit,1.01736
317221,0% Laden,kg CO2e of CO2 per unit,
317222,0% Laden,kg CO2e of CO2 per unit,0.64764
317223,0% Laden,kg CO2e of CO2 per unit,1.04228
31720,0% Laden,kg CO2e of CH4 per unit,
31721,0% Laden,kg CO2e of CH4 per unit,0.00011
31722,0% Laden,kg CO2e of CH4 per unit,0.00018
31723,0% Laden,kg CO2e of CH4 per unit,
31724,0% Laden,kg CO2e of CH4 per unit,0.00013
31725,0% Laden,kg CO2e of CH4 per unit,0.00022
31726,0% Laden,kg CO2e of CH4 per unit,
31727,0% Laden,kg CO2e of CH4 per unit,0.00022
31728,0% Laden,kg CO2e of CH4 per unit,0.00037
31729,0% Laden,kg CO2e of CH4 per unit,
317210,0% Laden,kg CO2e of CH4 per unit,0.00019
317211,0% Laden,kg CO2e of CH4 per unit,0.0003
317212,0% Laden,kg CO2e of CH4 per unit,
317213,0% Laden,kg CO2e of CH4 per unit,0.00012
317214,0% Laden,kg CO2e of CH4 per unit,0.00019
317215,0% Laden,kg CO2e of CH4 per unit,
317216,0% Laden,kg CO2e of CH4 per unit,0.00015
317217,0% Laden,kg CO2e of CH4 per unit,0.00022
317218,0% Laden,kg CO2e of CH4 per unit,
317219,0% Laden,kg CO2e of CH4 per unit,0.00015
317220,0% Laden,kg CO2e of CH4 per unit,0.00022
317221,0% Laden,kg CO2e of CH4 per unit,
317222,0% Laden,kg CO2e of CH4 per unit,0.00016
317223,0% Laden,kg CO2e of CH4 per unit,0.00026
31720,0% Laden,kg CO2e of N2O per unit,
31721,0% Laden,kg CO2e of N2O per unit,0.00532
31722,0% Laden,kg CO2e of N2O per unit,0.00855
31723,0% Laden,kg CO2e of N2O per unit,
31724,0% Laden,kg CO2e of N2O per unit,0.00648
31725,0% Laden,kg CO2e of N2O per unit,0.01043
31726,0% Laden,kg CO2e of N2O per unit,
31727,0% Laden,kg CO2e of N2O per unit,0.01059
31728,0% Laden,kg CO2e of N2O per unit,0.01704
31729,0% Laden,kg CO2e of N2O per unit,
317210,0% Laden,kg CO2e of N2O per unit,0.00888
317211,0% Laden,kg CO2e of N2O per unit,0.01429
317212,0% Laden,kg CO2e of N2O per unit,
317213,0% Laden,kg CO2e of N2O per unit,0.01209
317214,0% Laden,kg CO2e of N2O per unit,0.01944
317215,0% Laden,kg CO2e of N2O per unit,
317216,0% Laden,kg CO2e of N2O per unit,0.01438
317217,0% Laden,kg CO2e of N2O per unit,0.02314
317218,0% Laden,kg CO2e of N2O per unit,
317219,0% Laden,kg CO2e of N2O per unit,0.01428
317220,0% Laden,kg CO2e of N2O per unit,0.02299
317221,0% Laden,kg CO2e of N2O per unit,
317222,0% Laden,kg CO2e of N2O per unit,0.01195
317223,0% Laden,kg CO2e of N2O per unit,0.01923
31720,50% Laden,kg CO2e,0.45916
31721,50% Laden,kg CO2e,0.50103
31722,50% Laden,kg CO2e,0.80632
31723,50% Laden,kg CO2e,0.26427
31724,50% Laden,kg CO2e,0.62832
31725,50% Laden,kg CO2e,1.01119
31726,50% Laden,kg CO2e,0.21116
31727,50% Laden,kg CO2e,0.94152
31728,50% Laden,kg CO2e,1.51523
31729,50% Laden,kg CO2e,0.2258
317210,50% Laden,kg CO2e,0.80803
317211,50% Laden,kg CO2e,1.3004
317212,50% Laden,kg CO2e,0.12823
317213,50% Laden,kg CO2e,0.78163
317214,50% Laden,kg CO2e,1.25789
317215,50% Laden,kg CO2e,0.09612
317216,50% Laden,kg CO2e,0.85827
317217,50% Laden,kg CO2e,1.38125
317218,50% Laden,kg CO2e,0.09675
317219,50% Laden,kg CO2e,0.85536
317220,50% Laden,kg CO2e,1.37656
317221,50% Laden,kg CO2e,0.12226
317222,50% Laden,kg CO2e,0.83589
317223,50% Laden,kg CO2e,1.34523
31720,50% Laden,kg CO2e of CO2 per unit,0.45411
31721,50% Laden,kg CO2e of CO2 per unit,0.4956
31722,50% Laden,kg CO2e of CO2 per unit,0.79759
31723,50% Laden,kg CO2e of CO2 per unit,0.26166
31724,50% Laden,kg CO2e of CO2 per unit,0.6217
31725,50% Laden,kg CO2e of CO2 per unit,1.00053
31726,50% Laden,kg CO2e of CO2 per unit,0.20879
31727,50% Laden,kg CO2e of CO2 per unit,0.9307
31728,50% Laden,kg CO2e of CO2 per unit,1.49782
31729,50% Laden,kg CO2e of CO2 per unit,0.22325
317210,50% Laden,kg CO2e of CO2 per unit,0.79896
317211,50% Laden,kg CO2e of CO2 per unit,1.28581
317212,50% Laden,kg CO2e of CO2 per unit,0.1263
317213,50% Laden,kg CO2e of CO2 per unit,0.76942
317214,50% Laden,kg CO2e of CO2 per unit,1.23826
317215,50% Laden,kg CO2e of CO2 per unit,0.09453
317216,50% Laden,kg CO2e of CO2 per unit,0.84375
317217,50% Laden,kg CO2e of CO2 per unit,1.35789
317218,50% Laden,kg CO2e of CO2 per unit,0.09515
317219,50% Laden,kg CO2e of CO2 per unit,0.84093
317220,50% Laden,kg CO2e of CO2 per unit,1.35335
317221,50% Laden,kg CO2e of CO2 per unit,0.12046
317222,50% Laden,kg CO2e of CO2 per unit,0.82378
317223,50% Laden,kg CO2e of CO2 per unit,1.32575
31720,50% Laden,kg CO2e of CH4 per unit,0.0001
31721,50% Laden,kg CO2e of CH4 per unit,0.00011
31722,50% Laden,kg CO2e of CH4 per unit,0.00018
31723,50% Laden,kg CO2e of CH4 per unit,6e-05
31724,50% Laden,kg CO2e of CH4 per unit,0.00013
31725,50% Laden,kg CO2e of CH4 per unit,0.00022
31726,50% Laden,kg CO2e of CH4 per unit,4e-05
31727,50% Laden,kg CO2e of CH4 per unit,0.00022
31728,50% Laden,kg CO2e of CH4 per unit,0.00037
31729,50% Laden,kg CO2e of CH4 per unit,6e-05
317210,50% Laden,kg CO2e of CH4 per unit,0.00019
317211,50% Laden,kg CO2e of CH4 per unit,0.0003
317212,50% Laden,kg CO2e of CH4 per unit,2e-05
317213,50% Laden,kg CO2e of CH4 per unit,0.00012
317214,50% Laden,kg CO2e of CH4 per unit,0.00019
317215,50% Laden,kg CO2e of CH4 per unit,1e-05
317216,50% Laden,kg CO2e of CH4 per unit,0.00015
317217,50% Laden,kg CO2e of CH4 per unit,0.00022
317218,50% Laden,kg CO2e of CH4 per unit,1e-05
317219,50% Laden,kg CO2e of CH4 per unit,0.00015
317220,50% Laden,kg CO2e of CH4 per unit,0.00022
317221,50% Laden,kg CO2e of CH4 per unit,2e-05
317222,50% Laden,kg CO2e of CH4 per unit,0.00016
317223,50% Laden,kg CO2e of CH4 per unit,0.00026
31720,50% Laden,kg CO2e of N2O per unit,0.00495
31721,50% Laden,kg CO2e of N2O per unit,0.00532
31722,50% Laden,kg CO2e of N2O per unit,0.00855
31723,50% Laden,kg CO2e of N2O per unit,0.00255
31724,50% Laden,kg CO2e of N2O per unit,0.00648
31725,50% Laden,kg CO2e of N2O per unit,0.01043
31726,50% Laden,kg CO2e of N2O per unit,0.00232
31727,50% Laden,kg CO2e of N2O per unit,0.01059
31728,50% Laden,kg CO2e of N2O per unit,0.01704
31729,50% Laden,kg CO2e of N2O per unit,0.00249
317210,50% Laden,kg CO2e of N2O per unit,0.00888
317211,50% Laden,kg CO2e of N2O per unit,0.01429
317212,50% Laden,kg CO2e of N2O per unit,0.0019
317213,50% Laden,kg CO2e of N2O per unit,0.01209
317214,50% Laden,kg CO2e of N2O per unit,0.01944
317215,50% Laden,kg CO2e of N2O per unit,0.00158
317216,50% Laden,kg CO2e of N2O per unit,0.01438
317217,50% Laden,kg CO2e of N2O per unit,0.02314
317218,50% Laden,kg CO2e of N2O per unit,0.00159
